,5,6
0,1,0.0461468306461
1,0,0.058071866155
2,0,0.0672991773384
3,1,0.0427788232227
4,0,0.0478214578645
5,1,0.0454302714099
6,0,0.0550116641951
7,0,0.0577402111557
8,1,0.0420949437054
9,0,0.160845023334
10,0,0.0467416957471
11,0,0.035302431285
12,0,0.0332118352242
13,0,0.0457216153222
14,0,0.0432046182964
15,1,0.0319115469919
16,0,0.0479270407127
17,0,0.0396832991527
18,0,0.0467136309401
19,0,0.0457710246014
20,1,0.0394965623436
21,1,0.0635050077379
22,0,0.0509170665306
23,0,0.0314304805079
24,0,0.0436946925833
25,0,0.046892686185
26,0,0.0365659812068
27,0,0.0818209603762
28,0,0.0383416683434
29,0,0.0417538165274
30,0,0.0460300876005
31,0,0.044169480205
32,1,0.0470789200671
33,0,0.0394857999865
34,1,0.0329198574137
35,0,0.0338594791078
36,1,0.0758244639479
37,1,0.0408746452093
38,0,0.0392908100664
39,0,0.0389667347872
40,0,0.0337416822101
41,0,0.0418508726923
42,0,0.0343486163695
43,0,0.0515328422382
44,0,0.0418038092435
45,1,0.0528610590187
46,0,0.0461739281319
47,0,0.0506559512733
48,0,0.0430631925959
49,1,0.0392041830548
50,0,0.0452247473738
51,0,0.0425267153388
52,0,0.048620337496
53,1,0.0500355906825
54,0,0.0399755211231
55,1,0.0622603906028
56,1,0.0532075557544
57,0,0.045467820999
58,1,0.0419781528348
59,1,0.0559569735868
60,0,0.0543845933933
61,0,0.0476729456635
62,0,0.0444859372354
63,0,0.0482504028486
64,1,0.0476890174539
65,0,0.0326634487697
66,0,0.0463685040932
67,1,0.0441844559889
68,0,0.0323000420419
69,0,0.0406511452113
70,0,0.0439511191242
71,0,0.0475880049173
72,1,0.0472920639875
73,0,0.0410648663342
74,0,0.0455625175679
75,0,0.0460736282126
76,0,0.0476915905487
77,0,0.0335682283379
78,1,0.0485959986528
79,0,0.0608222572235
80,0,0.0461558823252
81,0,0.0452814551086
82,0,0.0467182519356
83,0,0.0402444637063
84,0,0.0474316903919
85,0,0.0466386890039
86,0,0.0476290639407
87,0,0.0463023192854
88,0,0.0466669983778
89,1,0.0329610545786
90,0,0.0423079989652
91,0,0.0453780230102
92,0,0.0522315444882
93,0,0.0462183248022
94,0,0.0467620912616
95,1,0.0522706141656
96,0,0.0329646458211
97,0,0.0404398256011
98,0,0.0685025312136
99,0,0.0401791948987
100,0,0.03867816881
101,0,0.0338665901813
102,1,0.0589803588461
103,0,0.0469552251669
104,0,0.0463550752383
105,1,0.049163865515
106,0,0.030747697011
107,0,0.0478786753296
108,0,0.0406049042087
109,0,0.0482093283606
110,0,0.0370068647207
111,0,0.041822765656
112,0,0.0399670323702
113,0,0.0398299198163
114,0,0.0513726775228
115,0,0.0458518201349
116,0,0.047317809861
117,1,0.0503590584731
118,1,0.0321377763577
119,0,0.0502334857163
120,0,0.0570830978761
121,1,0.0552937680941
122,1,0.0483127692996
123,1,0.0517726182306
124,1,0.0546549968158
125,0,0.0464815285257
126,1,0.112769033537
127,0,0.0401702912059
128,1,0.0458365228858
129,0,0.0463750089235
130,1,0.0341591052657
131,1,0.0476021700769
132,1,0.0461256261462
133,0,0.0439181995888
134,0,0.0459899957033
135,0,0.0363347877559
136,0,0.0493668740265
137,0,0.0399466228054
138,0,0.0464449093498
139,1,0.0389987272659
140,0,0.111741528864
141,1,0.0519153144688
142,0,0.0412970716205
143,0,0.0477570557313
144,0,0.0483683870563
145,0,0.0344019194683
146,0,0.0465246536938
147,1,0.0481967901553
148,0,0.0398661912119
149,0,0.0456754680009
150,1,0.046534940569
151,0,0.0313273646918
152,0,0.0534905780648
153,1,0.0441762938371
154,0,0.0499823505011
155,0,0.0453616824266
156,1,0.0812923922132
157,0,0.0315587948324
158,0,0.050950627438
159,1,0.0324641001834
160,1,0.0460829722112
161,0,0.0551270212871
162,0,0.0307215948864
163,0,0.0480885317824
164,0,0.0491823062857
165,0,0.0493183153434
166,0,0.0412203730682
167,0,0.0349401997404
168,0,0.0476635479998
169,0,0.0334865955529
170,0,0.047845713738
171,0,0.0415753629522
172,0,0.047765019118
173,1,0.0516726007298
174,0,0.0479119070288
175,0,0.0414858996127
176,0,0.0315933627818
177,0,0.040683264732
178,0,0.0401012479942
179,0,0.0380685181904
180,0,0.0308669272324
181,0,0.0511551211697
182,0,0.036334174456
183,0,0.0407606325803
184,0,0.0403500825953
185,0,0.047800985185
186,0,0.0327049831886
187,0,0.0327297631538
188,0,0.0508144651363
189,0,0.0507133315485
190,1,0.0447853388036
191,0,0.051017662151
192,1,0.0495965710964
193,0,0.0470995858319
194,0,0.0551060460566
195,0,0.0318996193269
196,0,0.0512189254977
197,1,0.0520265670826
198,0,0.050677282614
199,0,0.0414680830959
200,0,0.048197331478
201,0,0.039866904213
202,0,0.0458922718463
203,0,0.0456757597288
204,0,0.0455276269677
205,0,0.0480143636098
206,0,0.0436938467013
207,0,0.049066455854
208,0,0.052569632575
209,0,0.0485533327155
210,0,0.0454309325164
211,0,0.0531611483004
212,0,0.0522719217138
213,0,0.0462221494021
214,0,0.0480068249048
215,0,0.0463573649549
216,0,0.0511653406414
217,0,0.0458191684345
218,0,0.0312299082484
219,0,0.0478601889897
220,0,0.0461256299613
221,0,0.0329639084938
222,0,0.0414490618455
223,0,0.046576854993
224,0,0.0492150302131
225,0,0.0469693430512
226,1,0.0471849739821
227,0,0.0403104400936
228,0,0.0423253736357
229,1,0.0537430789438
230,1,0.038144769946
231,0,0.0388233610969
232,0,0.0447452963654
233,0,0.0512826115387
234,0,0.0487874389404
235,0,0.05661027517
236,0,0.0488765813724
237,0,0.0437407604387
238,0,0.0360833259794
239,0,0.0551319183288
240,0,0.0460382941483
241,0,0.0461000437048
242,0,0.0453439142635
243,0,0.0466399822514
244,0,0.0330723082266
245,0,0.0307067368018
246,0,0.0478588873722
247,0,0.0481616194946
248,1,0.0509632392566
249,0,0.0483547949842
250,0,0.0476733265025
251,1,0.0460772005277
252,0,0.0600567631282
253,0,0.0459869439862
254,0,0.0731262380744
255,0,0.0370554501979
256,0,0.137410517089
257,0,0.0614389445101
258,0,0.0481437570121
259,0,0.0484427850911
260,0,0.0567700221142
261,1,0.0470484496185
262,1,0.0511932811424
263,0,0.0433657005033
264,0,0.0458021990031
265,0,0.0347905567812
266,0,0.0460985781504
267,0,0.0588778702955
268,1,0.042164207516
269,1,0.0424348079456
270,1,0.0743658004131
271,1,0.0466750681487
272,0,0.051497007769
273,0,0.0497239040044
274,0,0.0490312643552
275,0,0.0475697993741
276,0,0.0447618817446
277,0,0.0422436333854
278,0,0.0472254428341
279,0,0.0486030407577
280,1,0.0487635945633
281,1,0.0492238480485
282,0,0.0362069997345
283,0,0.0446451178392
284,0,0.051850043188
285,0,0.0471949827378
286,1,0.0320625597566
287,0,0.0610445905705
288,0,0.0319133385222
289,0,0.046134190128
290,0,0.0472621312621
291,0,0.0465520443978
292,0,0.0369476513906
293,1,0.0465449204149
294,0,0.0403831051202
295,0,0.0455809879012
296,0,0.043070322607
297,0,0.0646949683045
298,0,0.0489115869384
299,0,0.0326171245279
300,1,0.0457609735977
301,0,0.0326362206233
302,0,0.0458208744228
303,0,0.0496817119405
304,0,0.0462111592718
305,0,0.0489031986834
306,0,0.0472576220612
307,0,0.0478200476528
308,0,0.0521972258894
309,0,0.0417455638929
310,0,0.0413384831422
311,0,0.0391151844435
312,0,0.0430341425983
313,0,0.0350761257004
314,0,0.0455339626841
315,0,0.0623885046246
316,0,0.0475732438975
317,0,0.0540351285145
318,0,0.039832017123
319,0,0.0454859225507
320,0,0.046241109205
321,0,0.0738154491807
322,1,0.0473504284166
323,1,0.0316206979646
324,1,0.034742585987
325,1,0.0995320505699
326,0,0.0462963380799
327,0,0.0316576858089
328,0,0.0455549961227
329,0,0.0456675379236
330,0,0.0498446058812
331,0,0.0332515047973
332,0,0.0464167296281
333,0,0.0322576923167
334,0,0.048219989505
335,1,0.0415152853126
336,0,0.0455008438018
337,0,0.0455605946718
338,0,0.0527835331082
339,0,0.0497221950525
340,0,0.0452178228479
341,0,0.101859492932
342,0,0.0468832573241
343,0,0.0465758379961
344,0,0.0503870919797
345,0,0.0460097319863
346,0,0.0343314208964
347,0,0.0328072899962
348,1,0.0468457020004
349,1,0.0589572356649
350,0,0.0455820612241
351,1,0.0452992351173
352,1,0.0485346320316
353,0,0.0378231828308
354,1,0.0471668599365
355,0,0.0476068730372
356,0,0.0310754142396
357,0,0.0462571350047
358,0,0.0664885022557
359,0,0.0476938202406
360,1,0.0534974705276
361,0,0.0508996124165
362,1,0.0474995353866
363,0,0.0340783608324
364,0,0.0441793935806
365,0,0.0460740274302
366,0,0.0619423772106
367,0,0.0461193698695
368,0,0.0465328856152
369,0,0.0444977967653
370,0,0.0449179770607
371,0,0.050534569522
372,0,0.0451186078927
373,0,0.0447935127891
374,0,0.0365790061034
375,1,0.0538576151126
376,0,0.0496899518776
377,1,0.064311085697
378,1,0.0314098322502
379,1,0.0452180145263
380,0,0.0353560745017
381,0,0.0519144926727
382,0,0.0455186291374
383,0,0.0355926031069
384,0,0.0406879968506
385,0,0.0413982324614
386,0,0.0516698502591
387,0,0.0413722999262
388,0,0.0465715774435
389,0,0.0461742025523
390,0,0.0305688904358
391,0,0.0476991398534
392,0,0.0465483599752
393,0,0.0463353235074
394,0,0.0454685528183
395,0,0.0407954224903
396,0,0.042365349
397,0,0.0444260594228
398,0,0.0414663553109
399,0,0.0461334795886
400,0,0.0432278561665
401,0,0.0521606688502
402,0,0.0480765391137
403,0,0.0393666513856
404,0,0.0324562538349
405,0,0.0430164972201
406,0,0.0359939871838
407,0,0.051967482787
408,0,0.0456580448133
409,0,0.0428180588359
410,0,0.0344376992644
411,1,0.0576423896345
412,0,0.051070847337
413,0,0.0464528581299
414,0,0.0929623408835
415,0,0.0326212590307
416,0,0.0463016863126
417,0,0.040626532795
418,1,0.0481837819861
419,0,0.0404994094836
420,0,0.0482245266634
421,0,0.0405262148055
422,0,0.0457459866377
423,0,0.0481152985205
424,0,0.0470137554963
425,1,0.0412334305376
426,1,0.0490588842722
427,0,0.0459688383411
428,0,0.0583326158425
429,0,0.0408014917775
430,0,0.04817291699
431,0,0.0470463632728
432,0,0.0471733276167
433,0,0.0465335964504
434,0,0.0449133333099
435,0,0.0483725484397
436,0,0.0434889419919
437,0,0.0457358211805
438,0,0.0405681296391
439,1,0.0440767257823
440,1,0.0664289024766
441,0,0.037856936447
442,0,0.0393181644613
443,0,0.0448967925547
444,0,0.0564019858581
445,0,0.0343209321064
446,0,0.0797426584474
447,0,0.0463832520892
448,0,0.0459707061793
449,0,0.0506311531386
450,0,0.0605499079145
451,0,0.105723717119
452,0,0.0367280605816
453,0,0.050646440421
454,0,0.0543086202081
455,0,0.0414971051479
456,0,0.0315632761748
457,0,0.0599329674608
458,0,0.0466628615326
459,1,0.0595343840871
460,0,0.0520490030793
461,1,0.0421456037044
462,1,0.0330391076192
463,0,0.0548976617535
464,0,0.0487834078616
465,1,0.0518577207078
466,0,0.0648641677909
467,0,0.0357575577168
468,1,0.067880302126
469,0,0.0452665346
470,0,0.0565282099229
471,0,0.0463102526353
472,1,0.0488800691089
473,1,0.0462406690033
474,0,0.0471517254153
475,0,0.0462375055482
476,0,0.049220504585
477,0,0.0345139903789
478,1,0.036247657767
479,1,0.0470793483825
480,1,0.0568163492583
481,1,0.047585923554
482,0,0.05408767522
483,0,0.0495991413206
484,0,0.0466903739415
485,0,0.0460798161871
486,0,0.054814277779
487,0,0.049050682086
488,0,0.0501836225636
489,0,0.0318206350087
490,0,0.147899419651
491,0,0.0461411934841
492,0,0.040153231852
493,1,0.0455901091704
494,0,0.0601507172915
495,0,0.087465893203
496,0,0.044776090905
497,0,0.0494787318874
498,0,0.0326648922889
499,0,0.040039571731
500,0,0.0353301306917
501,0,0.031704795818
502,0,0.047453285922
503,0,0.0447551998282
504,0,0.0485479341555
505,0,0.0470078229194
506,0,0.0478823614273
507,0,0.0321837676585
508,0,0.0529205536957
509,0,0.0411324368058
510,0,0.0468660541085
511,0,0.0480828539522
512,1,0.0509456546681
513,1,0.0443780757858
514,0,0.0593893535996
515,0,0.0689478832414
516,1,0.0463010868861
517,0,0.0465029452383
518,0,0.0393253515249
519,0,0.0468351143936
520,0,0.0356990726736
